fecha,provincia,region,casos_diarios,fallecidos_diarios,poblacion,casos_acumulados,fallecidos_acumulados,casos_promedio_7d,fallecidos_promedio_7d,tasa_casos_100k,tasa_fallecidos_100k,mes,nombre_mes
2021-11-25,Salta,NOA,120,5,1441351,52706,1427,124.1,3.3,8.33,0.3469,11,Noviembre
2021-11-26,Salta,NOA,105,2,1441351,52811,1429,118.4,2.7,7.28,0.1388,11,Noviembre
2021-11-27,Salta,NOA,59,3,1441351,52870,1432,113.4,2.7,4.09,0.2081,11,Noviembre
2021-11-28,Salta,NOA,75,0,1441351,52945,1432,108.4,2.7,5.2,0.0,11,Noviembre
2021-11-29,Salta,NOA,107,4,1441351,53052,1436,102.4,2.9,7.42,0.2775,11,Noviembre
2021-11-30,Salta,NOA,128,3,1441351,53180,1439,105.1,2.9,8.88,0.2081,11,Noviembre
2021-12-01,Salta,NOA,115,1,1441351,53295,1440,101.3,2.6,7.98,0.0694,12,Diciembre
2021-12-02,Salta,NOA,88,0,1441351,53383,1440,96.7,1.9,6.11,0.0,12,Diciembre
2021-12-03,Salta,NOA,100,5,1441351,53483,1445,96.0,2.3,6.94,0.3469,12,Diciembre
2021-12-04,Salta,NOA,72,0,1441351,53555,1445,97.9,1.9,5.0,0.0,12,Diciembre
2021-12-05,Salta,NOA,62,1,1441351,53617,1446,96.0,2.0,4.3,0.0694,12,Diciembre
2021-12-06,Salta,NOA,76,3,1441351,53693,1449,91.6,1.9,5.27,0.2081,12,Diciembre
2021-12-07,Salta,NOA,74,0,1441351,53767,1449,83.9,1.4,5.13,0.0,12,Diciembre
2021-12-08,Salta,NOA,85,0,1441351,53852,1449,79.6,1.3,5.9,0.0,12,Diciembre
2021-12-09,Salta,NOA,83,0,1441351,53935,1449,78.9,1.3,5.76,0.0,12,Diciembre
2021-12-10,Salta,NOA,70,3,1441351,54005,1452,74.6,1.0,4.86,0.2081,12,Diciembre
2021-12-11,Salta,NOA,22,0,1441351,54027,1452,67.4,1.0,1.53,0.0,12,Diciembre
2021-12-12,Salta,NOA,35,7,1441351,54062,1459,63.6,1.9,2.43,0.4857,12,Diciembre
2021-12-13,Salta,NOA,76,0,1441351,54138,1459,63.6,1.4,5.27,0.0,12,Diciembre
2021-12-14,Salta,NOA,33,0,1441351,54171,1459,57.7,1.4,2.29,0.0,12,Diciembre
2021-12-15,Salta,NOA,80,0,1441351,54251,1459,57.0,1.4,5.55,0.0,12,Diciembre
2021-12-16,Salta,NOA,76,2,1441351,54327,1461,56.0,1.7,5.27,0.1388,12,Diciembre
2021-12-17,Salta,NOA,59,0,1441351,54386,1461,54.4,1.3,4.09,0.0,12,Diciembre
2021-12-18,Salta,NOA,46,2,1441351,54432,1463,57.9,1.6,3.19,0.1388,12,Diciembre
2021-12-19,Salta,NOA,44,0,1441351,54476,1463,59.1,0.6,3.05,0.0,12,Diciembre
2021-12-20,Salta,NOA,51,0,1441351,54527,1463,55.6,0.6,3.54,0.0,12,Diciembre
2021-12-21,Salta,NOA,31,0,1441351,54558,1463,55.3,0.6,2.15,0.0,12,Diciembre
2021-12-22,Salta,NOA,64,0,1441351,54622,1463,53.0,0.6,4.44,0.0,12,Diciembre
2021-12-23,Salta,NOA,69,0,1441351,54691,1463,52.0,0.3,4.79,0.0,12,Diciembre
2021-12-24,Salta,NOA,29,0,1441351,54720,1463,47.7,0.3,2.01,0.0,12,Diciembre
2021-12-25,Salta,NOA,17,0,1441351,54737,1463,43.6,0.0,1.18,0.0,12,Diciembre
2021-12-26,Salta,NOA,29,3,1441351,54766,1466,41.4,0.4,2.01,0.2081,12,Diciembre
2021-12-27,Salta,NOA,33,3,1441351,54799,1469,38.9,0.9,2.29,0.2081,12,Diciembre
2021-12-28,Salta,NOA,44,0,1441351,54843,1469,40.7,0.9,3.05,0.0,12,Diciembre
2021-12-29,Salta,NOA,59,0,1441351,54902,1469,40.0,0.9,4.09,0.0,12,Diciembre
2021-12-30,Salta,NOA,6,0,1441351,54908,1469,31.0,0.9,0.42,0.0,12,Diciembre
2021-12-31,Salta,NOA,62,0,1441351,54970,1469,35.7,0.9,4.3,0.0,12,Diciembre
2021-01-01,Santa Fe,Pampeana,18,0,3556522,18,0,18.0,0.0,0.51,0.0,1,Enero
2021-01-02,Santa Fe,Pampeana,7,0,3556522,25,0,12.5,0.0,0.2,0.0,1,Enero
2021-01-03,Santa Fe,Pampeana,29,0,3556522,54,0,18.0,0.0,0.82,0.0,1,Enero
2021-01-04,Santa Fe,Pampeana,46,2,3556522,100,2,25.0,0.5,1.29,0.0562,1,Enero
2021-01-05,Santa Fe,Pampeana,29,0,3556522,129,2,25.8,0.4,0.82,0.0,1,Enero
2021-01-06,Santa Fe,Pampeana,15,0,3556522,144,2,24.0,0.3,0.42,0.0,1,Enero
2021-01-07,Santa Fe,Pampeana,32,1,3556522,176,3,25.1,0.4,0.9,0.0281,1,Enero
2021-01-08,Santa Fe,Pampeana,23,3,3556522,199,6,25.9,0.9,0.65,0.0844,1,Enero
2021-01-09,Santa Fe,Pampeana,11,0,3556522,210,6,26.4,0.9,0.31,0.0,1,Enero
2021-01-10,Santa Fe,Pampeana,27,0,3556522,237,6,26.1,0.9,0.76,0.0,1,Enero
2021-01-11,Santa Fe,Pampeana,17,1,3556522,254,7,22.0,0.7,0.48,0.0281,1,Enero
2021-01-12,Santa Fe,Pampeana,5,0,3556522,259,7,18.6,0.7,0.14,0.0,1,Enero
2021-01-13,Santa Fe,Pampeana,6,0,3556522,265,7,17.3,0.7,0.17,0.0,1,Enero
2021-01-14,Santa Fe,Pampeana,5,0,3556522,270,7,13.4,0.6,0.14,0.0,1,Enero
2021-01-15,Santa Fe,Pampeana,37,0,3556522,307,7,15.4,0.1,1.04,0.0,1,Enero
2021-01-16,Santa Fe,Pampeana,25,0,3556522,332,7,17.4,0.1,0.7,0.0,1,Enero
2021-01-17,Santa Fe,Pampeana,24,0,3556522,356,7,17.0,0.1,0.67,0.0,1,Enero
2021-01-18,Santa Fe,Pampeana,44,2,3556522,400,9,20.9,0.3,1.24,0.0562,1,Enero
2021-01-19,Santa Fe,Pampeana,56,3,3556522,456,12,28.1,0.7,1.57,0.0844,1,Enero
2021-01-20,Santa Fe,Pampeana,21,2,3556522,477,14,30.3,1.0,0.59,0.0562,1,Enero
2021-01-21,Santa Fe,Pampeana,41,0,3556522,518,14,35.4,1.0,1.15,0.0,1,Enero
2021-01-22,Santa Fe,Pampeana,5,0,3556522,523,14,30.9,1.0,0.14,0.0,1,Enero
2021-01-23,Santa Fe,Pampeana,42,0,3556522,565,14,33.3,1.0,1.18,0.0,1,Enero
2021-01-24,Santa Fe,Pampeana,6,1,3556522,571,15,30.7,1.1,0.17,0.0281,1,Enero
2021-01-25,Santa Fe,Pampeana,19,2,3556522,590,17,27.1,1.1,0.53,0.0562,1,Enero
2021-01-26,Santa Fe,Pampeana,21,0,3556522,611,17,22.1,0.7,0.59,0.0,1,Enero
2021-01-27,Santa Fe,Pampeana,5,0,3556522,616,17,19.9,0.4,0.14,0.0,1,Enero
2021-01-28,Santa Fe,Pampeana,34,1,3556522,650,18,18.9,0.6,0.96,0.0281,1,Enero
2021-01-29,Santa Fe,Pampeana,38,3,3556522,688,21,23.6,1.0,1.07,0.0844,1,Enero
2021-01-30,Santa Fe,Pampeana,21,2,3556522,709,23,20.6,1.3,0.59,0.0562,1,Enero
2021-01-31,Santa Fe,Pampeana,5,2,3556522,714,25,20.4,1.4,0.14,0.0562,1,Enero
2021-02-01,Santa Fe,Pampeana,73,1,3556522,787,26,28.1,1.3,2.05,0.0281,2,Febrero
2021-02-02,Santa Fe,Pampeana,45,4,3556522,832,30,31.6,1.9,1.27,0.1125,2,Febrero
2021-02-03,Santa Fe,Pampeana,86,1,3556522,918,31,43.1,2.0,2.42,0.0281,2,Febrero
2021-02-04,Santa Fe,Pampeana,19,0,3556522,937,31,41.0,1.9,0.53,0.0,2,Febrero
2021-02-05,Santa Fe,Pampeana,54,4,3556522,991,35,43.3,2.0,1.52,0.1125,2,Febrero
2021-02-06,Santa Fe,Pampeana,36,2,3556522,1027,37,45.4,2.0,1.01,0.0562,2,Febrero
2021-02-07,Santa Fe,Pampeana,21,0,3556522,1048,37,47.7,1.7,0.59,0.0,2,Febrero
2021-02-08,Santa Fe,Pampeana,64,0,3556522,1112,37,46.4,1.6,1.8,0.0,2,Febrero
2021-02-09,Santa Fe,Pampeana,29,1,3556522,1141,38,44.1,1.1,0.82,0.0281,2,Febrero
2021-02-10,Santa Fe,Pampeana,31,1,3556522,1172,39,36.3,1.1,0.87,0.0281,2,Febrero
2021-02-11,Santa Fe,Pampeana,5,1,3556522,1177,40,34.3,1.3,0.14,0.0281,2,Febrero
2021-02-12,Santa Fe,Pampeana,47,1,3556522,1224,41,33.3,0.9,1.32,0.0281,2,Febrero
2021-02-13,Santa Fe,Pampeana,10,4,3556522,1234,45,29.6,1.1,0.28,0.1125,2,Febrero
2021-02-14,Santa Fe,Pampeana,21,3,3556522,1255,48,29.6,1.6,0.59,0.0844,2,Febrero
2021-02-15,Santa Fe,Pampeana,21,1,3556522,1276,49,23.4,1.7,0.59,0.0281,2,Febrero
2021-02-16,Santa Fe,Pampeana,35,2,3556522,1311,51,24.3,1.9,0.98,0.0562,2,Febrero
2021-02-17,Santa Fe,Pampeana,52,0,3556522,1363,51,27.3,1.7,1.46,0.0,2,Febrero
2021-02-18,Santa Fe,Pampeana,45,1,3556522,1408,52,33.0,1.7,1.27,0.0281,2,Febrero
2021-02-19,Santa Fe,Pampeana,59,4,3556522,1467,56,34.7,2.1,1.66,0.1125,2,Febrero
2021-02-20,Santa Fe,Pampeana,50,0,3556522,1517,56,40.4,1.6,1.41,0.0,2,Febrero
2021-02-21,Santa Fe,Pampeana,29,0,3556522,1546,56,41.6,1.1,0.82,0.0,2,Febrero
2021-02-22,Santa Fe,Pampeana,40,0,3556522,1586,56,44.3,1.0,1.12,0.0,2,Febrero
2021-02-23,Santa Fe,Pampeana,70,0,3556522,1656,56,49.3,0.7,1.97,0.0,2,Febrero
2021-02-24,Santa Fe,Pampeana,73,0,3556522,1729,56,52.3,0.7,2.05,0.0,2,Febrero
2021-02-25,Santa Fe,Pampeana,69,0,3556522,1798,56,55.7,0.6,1.94,0.0,2,Febrero
2021-02-26,Santa Fe,Pampeana,38,0,3556522,1836,56,52.7,0.0,1.07,0.0,2,Febrero
2021-02-27,Santa Fe,Pampeana,47,1,3556522,1883,57,52.3,0.1,1.32,0.0281,2,Febrero
2021-02-28,Santa Fe,Pampeana,44,3,3556522,1927,60,54.4,0.6,1.24,0.0844,2,Febrero
2021-03-01,Santa Fe,Pampeana,84,0,3556522,2011,60,60.7,0.6,2.36,0.0,3,Marzo
2021-03-02,Santa Fe,Pampeana,55,4,3556522,2066,64,58.6,1.1,1.55,0.1125,3,Marzo
2021-03-03,Santa Fe,Pampeana,36,2,3556522,2102,66,53.3,1.4,1.01,0.0562,3,Marzo
2021-03-04,Santa Fe,Pampeana,85,3,3556522,2187,69,55.6,1.9,2.39,0.0844,3,Marzo
2021-03-05,Santa Fe,Pampeana,25,0,3556522,2212,69,53.7,1.9,0.7,0.0,3,Marzo
2021-03-06,Santa Fe,Pampeana,45,3,3556522,2257,72,53.4,2.1,1.27,0.0844,3,Marzo
2021-03-07,Santa Fe,Pampeana,43,0,3556522,2300,72,53.3,1.7,1.21,0.0,3,Marzo
2021-03-08,Santa Fe,Pampeana,65,3,3556522,2365,75,50.6,2.1,1.83,0.0844,3,Marzo
2021-03-09,Santa Fe,Pampeana,75,2,3556522,2440,77,53.4,1.9,2.11,0.0562,3,Marzo
2021-03-10,Santa Fe,Pampeana,117,3,3556522,2557,80,65.0,2.0,3.29,0.0844,3,Marzo
2021-03-11,Santa Fe,Pampeana,114,0,3556522,2671,80,69.1,1.6,3.21,0.0,3,Marzo
2021-03-12,Santa Fe,Pampeana,97,0,3556522,2768,80,79.4,1.6,2.73,0.0,3,Marzo
2021-03-13,Santa Fe,Pampeana,90,4,3556522,2858,84,85.9,1.7,2.53,0.1125,3,Marzo
2021-03-14,Santa Fe,Pampeana,64,1,3556522,2922,85,88.9,1.9,1.8,0.0281,3,Marzo
2021-03-15,Santa Fe,Pampeana,94,4,3556522,3016,89,93.0,2.0,2.64,0.1125,3,Marzo
2021-03-16,Santa Fe,Pampeana,140,0,3556522,3156,89,102.3,1.7,3.94,0.0,3,Marzo
2021-03-17,Santa Fe,Pampeana,140,4,3556522,3296,93,105.6,1.9,3.94,0.1125,3,Marzo
2021-03-18,Santa Fe,Pampeana,126,0,3556522,3422,93,107.3,1.9,3.54,0.0,3,Marzo
2021-03-19,Santa Fe,Pampeana,119,4,3556522,3541,97,110.4,2.4,3.35,0.1125,3,Marzo
2021-03-20,Santa Fe,Pampeana,123,5,3556522,3664,102,115.1,2.6,3.46,0.1406,3,Marzo
2021-03-21,Santa Fe,Pampeana,85,2,3556522,3749,104,118.1,2.7,2.39,0.0562,3,Marzo
2021-03-22,Santa Fe,Pampeana,150,5,3556522,3899,109,126.1,2.9,4.22,0.1406,3,Marzo
2021-03-23,Santa Fe,Pampeana,173,4,3556522,4072,113,130.9,3.4,4.86,0.1125,3,Marzo
2021-03-24,Santa Fe,Pampeana,212,3,3556522,4284,116,141.1,3.3,5.96,0.0844,3,Marzo
2021-03-25,Santa Fe,Pampeana,192,2,3556522,4476,118,150.6,3.6,5.4,0.0562,3,Marzo
2021-03-26,Santa Fe,Pampeana,202,1,3556522,4678,119,162.4,3.1,5.68,0.0281,3,Marzo
2021-03-27,Santa Fe,Pampeana,133,6,3556522,4811,125,163.9,3.3,3.74,0.1687,3,Marzo
2021-03-28,Santa Fe,Pampeana,154,2,3556522,4965,127,173.7,3.3,4.33,0.0562,3,Marzo
2021-03-29,Santa Fe,Pampeana,220,6,3556522,5185,133,183.7,3.4,6.19,0.1687,3,Marzo
2021-03-30,Santa Fe,Pampeana,196,5,3556522,5381,138,187.0,3.6,5.51,0.1406,3,Marzo
2021-03-31,Santa Fe,Pampeana,252,7,3556522,5633,145,192.7,4.1,7.09,0.1968,3,Marzo
2021-04-01,Santa Fe,Pampeana,265,5,3556522,5898,150,203.1,4.6,7.45,0.1406,4,Abril
2021-04-02,Santa Fe,Pampeana,271,5,3556522,6169,155,213.0,5.1,7.62,0.1406,4,Abril
2021-04-03,Santa Fe,Pampeana,186,8,3556522,6355,163,220.6,5.4,5.23,0.2249,4,Abril
2021-04-04,Santa Fe,Pampeana,179,8,3556522,6534,171,224.1,6.3,5.03,0.2249,4,Abril
2021-04-05,Santa Fe,Pampeana,240,8,3556522,6774,179,227.0,6.6,6.75,0.2249,4,Abril
2021-04-06,Santa Fe,Pampeana,298,8,3556522,7072,187,241.6,7.0,8.38,0.2249,4,Abril
2021-04-07,Santa Fe,Pampeana,327,4,3556522,7399,191,252.3,6.6,9.19,0.1125,4,Abril
2021-04-08,Santa Fe,Pampeana,335,9,3556522,7734,200,262.3,7.1,9.42,0.2531,4,Abril
2021-04-09,Santa Fe,Pampeana,342,9,3556522,8076,209,272.4,7.7,9.62,0.2531,4,Abril
2021-04-10,Santa Fe,Pampeana,235,7,3556522,8311,216,279.4,7.6,6.61,0.1968,4,Abril
2021-04-11,Santa Fe,Pampeana,258,9,3556522,8569,225,290.7,7.7,7.25,0.2531,4,Abril
2021-04-12,Santa Fe,Pampeana,376,9,3556522,8945,234,310.1,7.9,10.57,0.2531,4,Abril
2021-04-13,Santa Fe,Pampeana,360,9,3556522,9305,243,319.0,8.0,10.12,0.2531,4,Abril
2021-04-14,Santa Fe,Pampeana,392,10,3556522,9697,253,328.3,8.9,11.02,0.2812,4,Abril
2021-04-15,Santa Fe,Pampeana,379,12,3556522,10076,265,334.6,9.3,10.66,0.3374,4,Abril
2021-04-16,Santa Fe,Pampeana,410,12,3556522,10486,277,344.3,9.7,11.53,0.3374,4,Abril
2021-04-17,Santa Fe,Pampeana,269,8,3556522,10755,285,349.1,9.9,7.56,0.2249,4,Abril
2021-04-18,Santa Fe,Pampeana,277,12,3556522,11032,297,351.9,10.3,7.79,0.3374,4,Abril
2021-04-19,Santa Fe,Pampeana,450,14,3556522,11482,311,362.4,11.0,12.65,0.3936,4,Abril
2021-04-20,Santa Fe,Pampeana,457,12,3556522,11939,323,376.3,11.4,12.85,0.3374,4,Abril
2021-04-21,Santa Fe,Pampeana,461,13,3556522,12400,336,386.1,11.9,12.96,0.3655,4,Abril
2021-04-22,Santa Fe,Pampeana,459,15,3556522,12859,351,397.6,12.3,12.91,0.4218,4,Abril
2021-04-23,Santa Fe,Pampeana,420,14,3556522,13279,365,399.0,12.6,11.81,0.3936,4,Abril
2021-04-24,Santa Fe,Pampeana,331,13,3556522,13610,378,407.9,13.3,9.31,0.3655,4,Abril
2021-04-25,Santa Fe,Pampeana,344,15,3556522,13954,393,417.4,13.7,9.67,0.4218,4,Abril
2021-04-26,Santa Fe,Pampeana,480,13,3556522,14434,406,421.7,13.6,13.5,0.3655,4,Abril
2021-04-27,Santa Fe,Pampeana,484,13,3556522,14918,419,425.6,13.7,13.61,0.3655,4,Abril
2021-04-28,Santa Fe,Pampeana,534,12,3556522,15452,431,436.0,13.6,15.01,0.3374,4,Abril
2021-04-29,Santa Fe,Pampeana,511,16,3556522,15963,447,443.4,13.7,14.37,0.4499,4,Abril
2021-04-30,Santa Fe,Pampeana,527,12,3556522,16490,459,458.7,13.4,14.82,0.3374,4,Abril
2021-05-01,Santa Fe,Pampeana,377,17,3556522,16867,476,465.3,14.0,10.6,0.478,5,Mayo
2021-05-02,Santa Fe,Pampeana,357,15,3556522,17224,491,467.1,14.0,10.04,0.4218,5,Mayo
2021-05-03,Santa Fe,Pampeana,538,12,3556522,17762,503,475.4,13.9,15.13,0.3374,5,Mayo
2021-05-04,Santa Fe,Pampeana,564,15,3556522,18326,518,486.9,14.1,15.86,0.4218,5,Mayo
2021-05-05,Santa Fe,Pampeana,577,9,3556522,18903,527,493.0,13.7,16.22,0.2531,5,Mayo
2021-05-06,Santa Fe,Pampeana,546,15,3556522,19449,542,498.0,13.6,15.35,0.4218,5,Mayo
2021-05-07,Santa Fe,Pampeana,543,16,3556522,19992,558,500.3,14.1,15.27,0.4499,5,Mayo
2021-05-08,Santa Fe,Pampeana,388,14,3556522,20380,572,501.9,13.7,10.91,0.3936,5,Mayo
2021-05-09,Santa Fe,Pampeana,389,15,3556522,20769,587,506.4,13.7,10.94,0.4218,5,Mayo
2021-05-10,Santa Fe,Pampeana,579,19,3556522,21348,606,512.3,14.7,16.28,0.5342,5,Mayo
2021-05-11,Santa Fe,Pampeana,533,13,3556522,21881,619,507.9,14.4,14.99,0.3655,5,Mayo
2021-05-12,Santa Fe,Pampeana,546,11,3556522,22427,630,503.4,14.7,15.35,0.3093,5,Mayo
2021-05-13,Santa Fe,Pampeana,529,17,3556522,22956,647,501.0,15.0,14.87,0.478,5,Mayo
2021-05-14,Santa Fe,Pampeana,530,18,3556522,23486,665,499.1,15.3,14.9,0.5061,5,Mayo
2021-05-15,Santa Fe,Pampeana,388,15,3556522,23874,680,499.1,15.4,10.91,0.4218,5,Mayo
2021-05-16,Santa Fe,Pampeana,392,17,3556522,24266,697,499.6,15.7,11.02,0.478,5,Mayo
2021-05-17,Santa Fe,Pampeana,529,17,3556522,24795,714,492.4,15.4,14.87,0.478,5,Mayo
2021-05-18,Santa Fe,Pampeana,553,12,3556522,25348,726,495.3,15.3,15.55,0.3374,5,Mayo
2021-05-19,Santa Fe,Pampeana,556,12,3556522,25904,738,496.7,15.4,15.63,0.3374,5,Mayo
2021-05-20,Santa Fe,Pampeana,567,16,3556522,26471,754,502.1,15.3,15.94,0.4499,5,Mayo
2021-05-21,Santa Fe,Pampeana,525,17,3556522,26996,771,501.4,15.1,14.76,0.478,5,Mayo
2021-05-22,Santa Fe,Pampeana,354,15,3556522,27350,786,496.6,15.1,9.95,0.4218,5,Mayo
2021-05-23,Santa Fe,Pampeana,345,12,3556522,27695,798,489.9,14.4,9.7,0.3374,5,Mayo
2021-05-24,Santa Fe,Pampeana,484,17,3556522,28179,815,483.4,14.4,13.61,0.478,5,Mayo
2021-05-25,Santa Fe,Pampeana,523,12,3556522,28702,827,479.1,14.4,14.71,0.3374,5,Mayo
2021-05-26,Santa Fe,Pampeana,462,11,3556522,29164,838,465.7,14.3,12.99,0.3093,5,Mayo
2021-05-27,Santa Fe,Pampeana,507,12,3556522,29671,850,457.1,13.7,14.26,0.3374,5,Mayo
2021-05-28,Santa Fe,Pampeana,458,15,3556522,30129,865,447.6,13.4,12.88,0.4218,5,Mayo
2021-05-29,Santa Fe,Pampeana,317,14,3556522,30446,879,442.3,13.3,8.91,0.3936,5,Mayo
2021-05-30,Santa Fe,Pampeana,318,13,3556522,30764,892,438.4,13.4,8.94,0.3655,5,Mayo
2021-05-31,Santa Fe,Pampeana,435,13,3556522,31199,905,431.4,12.9,12.23,0.3655,5,Mayo
2021-06-01,Santa Fe,Pampeana,458,11,3556522,31657,916,422.1,12.7,12.88,0.3093,6,Junio
2021-06-02,Santa Fe,Pampeana,465,12,3556522,32122,928,422.6,12.9,13.07,0.3374,6,Junio
2021-06-03,Santa Fe,Pampeana,407,5,3556522,32529,933,408.3,11.9,11.44,0.1406,6,Junio
2021-06-04,Santa Fe,Pampeana,402,10,3556522,32931,943,400.3,11.1,11.3,0.2812,6,Junio
2021-06-05,Santa Fe,Pampeana,278,11,3556522,33209,954,394.7,10.7,7.82,0.3093,6,Junio
2021-06-06,Santa Fe,Pampeana,280,8,3556522,33489,962,389.3,10.0,7.87,0.2249,6,Junio
2021-06-07,Santa Fe,Pampeana,377,11,3556522,33866,973,381.0,9.7,10.6,0.3093,6,Junio
2021-06-08,Santa Fe,Pampeana,396,9,3556522,34262,982,372.1,9.4,11.13,0.2531,6,Junio
2021-06-09,Santa Fe,Pampeana,381,13,3556522,34643,995,360.1,9.6,10.71,0.3655,6,Junio
2021-06-10,Santa Fe,Pampeana,325,12,3556522,34968,1007,348.4,10.6,9.14,0.3374,6,Junio
2021-06-11,Santa Fe,Pampeana,348,8,3556522,35316,1015,340.7,10.3,9.78,0.2249,6,Junio
2021-06-12,Santa Fe,Pampeana,250,8,3556522,35566,1023,336.7,9.9,7.03,0.2249,6,Junio
2021-06-13,Santa Fe,Pampeana,215,8,3556522,35781,1031,327.4,9.9,6.05,0.2249,6,Junio
2021-06-14,Santa Fe,Pampeana,301,7,3556522,36082,1038,316.6,9.3,8.46,0.1968,6,Junio
2021-06-15,Santa Fe,Pampeana,286,8,3556522,36368,1046,300.9,9.1,8.04,0.2249,6,Junio
2021-06-16,Santa Fe,Pampeana,277,5,3556522,36645,1051,286.0,8.0,7.79,0.1406,6,Junio
2021-06-17,Santa Fe,Pampeana,244,4,3556522,36889,1055,274.4,6.9,6.86,0.1125,6,Junio
2021-06-18,Santa Fe,Pampeana,241,8,3556522,37130,1063,259.1,6.9,6.78,0.2249,6,Junio
2021-06-19,Santa Fe,Pampeana,181,8,3556522,37311,1071,249.3,6.9,5.09,0.2249,6,Junio
2021-06-20,Santa Fe,Pampeana,194,5,3556522,37505,1076,246.3,6.4,5.45,0.1406,6,Junio
2021-06-21,Santa Fe,Pampeana,227,8,3556522,37732,1084,235.7,6.6,6.38,0.2249,6,Junio
2021-06-22,Santa Fe,Pampeana,217,4,3556522,37949,1088,225.9,6.0,6.1,0.1125,6,Junio
2021-06-23,Santa Fe,Pampeana,254,6,3556522,38203,1094,222.6,6.1,7.14,0.1687,6,Junio
2021-06-24,Santa Fe,Pampeana,191,6,3556522,38394,1100,215.0,6.4,5.37,0.1687,6,Junio
2021-06-25,Santa Fe,Pampeana,172,5,3556522,38566,1105,205.1,6.0,4.84,0.1406,6,Junio
2021-06-26,Santa Fe,Pampeana,126,6,3556522,38692,1111,197.3,5.7,3.54,0.1687,6,Junio
2021-06-27,Santa Fe,Pampeana,123,4,3556522,38815,1115,187.1,5.6,3.46,0.1125,6,Junio
2021-06-28,Santa Fe,Pampeana,147,4,3556522,38962,1119,175.7,5.0,4.13,0.1125,6,Junio
2021-06-29,Santa Fe,Pampeana,172,4,3556522,39134,1123,169.3,5.0,4.84,0.1125,6,Junio
2021-06-30,Santa Fe,Pampeana,186,2,3556522,39320,1125,159.6,4.4,5.23,0.0562,6,Junio
2021-07-01,Santa Fe,Pampeana,135,3,3556522,39455,1128,151.6,4.0,3.8,0.0844,7,Julio
2021-07-02,Santa Fe,Pampeana,156,1,3556522,39611,1129,149.3,3.4,4.39,0.0281,7,Julio
2021-07-03,Santa Fe,Pampeana,109,3,3556522,39720,1132,146.9,3.0,3.06,0.0844,7,Julio
2021-07-04,Santa Fe,Pampeana,98,3,3556522,39818,1135,143.3,2.9,2.76,0.0844,7,Julio
2021-07-05,Santa Fe,Pampeana,141,3,3556522,39959,1138,142.4,2.7,3.96,0.0844,7,Julio
2021-07-06,Santa Fe,Pampeana,136,3,3556522,40095,1141,137.3,2.6,3.82,0.0844,7,Julio
2021-07-07,Santa Fe,Pampeana,111,3,3556522,40206,1144,126.6,2.7,3.12,0.0844,7,Julio
2021-07-08,Santa Fe,Pampeana,152,4,3556522,40358,1148,129.0,2.9,4.27,0.1125,7,Julio
2021-07-09,Santa Fe,Pampeana,143,5,3556522,40501,1153,127.1,3.4,4.02,0.1406,7,Julio
2021-07-10,Santa Fe,Pampeana,96,2,3556522,40597,1155,125.3,3.3,2.7,0.0562,7,Julio
2021-07-11,Santa Fe,Pampeana,91,0,3556522,40688,1155,124.3,2.9,2.56,0.0,7,Julio
2021-07-12,Santa Fe,Pampeana,77,1,3556522,40765,1156,115.1,2.6,2.17,0.0281,7,Julio
2021-07-13,Santa Fe,Pampeana,122,2,3556522,40887,1158,113.1,2.4,3.43,0.0562,7,Julio
2021-07-14,Santa Fe,Pampeana,114,2,3556522,41001,1160,113.6,2.3,3.21,0.0562,7,Julio
2021-07-15,Santa Fe,Pampeana,69,1,3556522,41070,1161,101.7,1.9,1.94,0.0281,7,Julio
2021-07-16,Santa Fe,Pampeana,92,0,3556522,41162,1161,94.4,1.1,2.59,0.0,7,Julio
2021-07-17,Santa Fe,Pampeana,70,1,3556522,41232,1162,90.7,1.0,1.97,0.0281,7,Julio
2021-07-18,Santa Fe,Pampeana,87,3,3556522,41319,1165,90.1,1.4,2.45,0.0844,7,Julio
2021-07-19,Santa Fe,Pampeana,105,3,3556522,41424,1168,94.1,1.7,2.95,0.0844,7,Julio
2021-07-20,Santa Fe,Pampeana,73,1,3556522,41497,1169,87.1,1.6,2.05,0.0281,7,Julio
2021-07-21,Santa Fe,Pampeana,122,1,3556522,41619,1170,88.3,1.4,3.43,0.0281,7,Julio
2021-07-22,Santa Fe,Pampeana,89,0,3556522,41708,1170,91.1,1.3,2.5,0.0,7,Julio
2021-07-23,Santa Fe,Pampeana,83,2,3556522,41791,1172,89.9,1.6,2.33,0.0562,7,Julio
2021-07-24,Santa Fe,Pampeana,57,0,3556522,41848,1172,88.0,1.4,1.6,0.0,7,Julio
2021-07-25,Santa Fe,Pampeana,39,3,3556522,41887,1175,81.1,1.4,1.1,0.0844,7,Julio
2021-07-26,Santa Fe,Pampeana,86,0,3556522,41973,1175,78.4,1.0,2.42,0.0,7,Julio
2021-07-27,Santa Fe,Pampeana,98,1,3556522,42071,1176,82.0,1.0,2.76,0.0281,7,Julio
2021-07-28,Santa Fe,Pampeana,81,2,3556522,42152,1178,76.1,1.1,2.28,0.0562,7,Julio
2021-07-29,Santa Fe,Pampeana,98,2,3556522,42250,1180,77.4,1.4,2.76,0.0562,7,Julio
2021-07-30,Santa Fe,Pampeana,74,7,3556522,42324,1187,76.1,2.1,2.08,0.1968,7,Julio
